meta_info,metric_name,metric_value,node,occurrence_time,resource,severity,subject
{},SSD Free Memory,null,SSD_serverfdkshard35,2020-03-05 16:54:32,SSD_serverfdkshard35,51,PROBLEM - SSD Free Memory
{},opsworks.check_ntp_time,offset=-0.005746s;0.500000;1.000000;,EKS.containerc1-prod-main.nolayer.ip-10-3-215-147.eu-central-1.compute.internal,2020-03-05 16:58:07,EKS.containerc1-prod-main.nolayer.ip-10-3-215-147.eu-central-1.compute.internal,51,PROBLEM - opsworks.check_ntp_time
{},SSD Free Storage,free_storage=755.74;250.0;200.0;0;1024.0,SSD_serverfdkshard36-slave-sr,2020-03-05 16:58:41,SSD_serverfdkshard36-slave-sr,51,PROBLEM - SSD Free Storage
{},opsworks.check_cpu_stats,CpuUser=2.53%;80;90;0; CpuSystem=0.00%;70;80;0; CpuIowait=21.77%,ind-export-service.utility.utility1,2020-03-05 17:02:18,ind-export-service.utility.utility1,51,PROBLEM - opsworks.check_cpu_stats
{},SSD Free Memory,free_memory=6.8;2.0;1.0;0;128,SSD_serverfdkshard23,2020-03-05 17:02:29,SSD_serverfdkshard23,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=17.39%;80;90;0; CpuSystem=1.02%;70;80;0; CpuIowait=7.67%,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-05 17:02:57,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_cpu_stats
{},SSD.WriteIOPS,cloudwatchmetric=1439.93307627Count/Second;1500;2000,SSD_serverfdkshard13,2020-03-05 17:05:08,SSD_serverfdkshard13,51,PROBLEM - SSD.WriteIOPS
{},SSD Free Storage,null,SSD_serverfdkshard1-slave-pr,2020-03-05 17:06:20,SSD_serverfdkshard1-slave-pr,51,PROBLEM - SSD Free Storage
{},ALB.HTTPCode_Target_5XX_Count,cloudwatchmetric=13.0Count;15;20,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,2020-03-05 17:06:56,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,51,PROBLEM - ALB.HTTPCode_Target_5XX_Count
{},SSD Free Memory,free_memory=8.11;2.0;1.0;0;64,SSD_serverfdkshard31-slave-sr,2020-03-05 17:08:26,SSD_serverfdkshard31-slave-sr,51,PROBLEM - SSD Free Memory
{},eks.check_load,load1=37.940;64.000;72.000;0; load5=49.360;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-71-160.ec2.internal,2020-03-05 17:33:28,EKS.containereast1-prod-main.nolayer.ip-172-16-71-160.ec2.internal,51,PROBLEM - eks.check_load
{},opsworks.check_load,load1=0.598;4.000;5.000;0; load5=1.323;1.500;2.000;0; load15=1.3,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-05 17:34:18,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},eks.check_load,load1=40.010;64.000;72.000;0; load5=39.990;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-112-102.ec2.internal,2020-03-05 17:38:12,EKS.containereast1-prod-main.nolayer.ip-172-16-112-102.ec2.internal,51,FLAPPINGSTOP - eks.check_load
{},SSD Free Memory,free_memory=15.43;2.0;1.0;0;128,SSD_serverfdkshard24-slave-pr,2020-03-05 17:41:17,SSD_serverfdkshard24-slave-pr,51,PROBLEM - SSD Free Memory
{},opsworks.check_ebs,,export_service.utility.utility1,2020-03-05 17:43:37,export_service.utility.utility1,51,FLAPPINGSTOP - opsworks.check_ebs
{},SSD.WriteIOPS,cloudwatchmetric=1252.97422488Count/Second;1500;2000,SSD_serverfdkshard18,2020-03-05 17:46:19,SSD_serverfdkshard18,51,FLAPPINGSTOP - SSD.WriteIOPS
{},opsworks.check_cpu_stats,CpuUser=13.96%;80;90;0; CpuSystem=0.51%;70;80;0; CpuIowait=9.64%,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-05 17:47:58,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_cpu_stats
{},SSD Free Memory,free_memory=8.63;2.0;1.0;0;64,SSD_serverfdkshard8-slave-sr,2020-03-05 17:48:29,SSD_serverfdkshard8-slave-sr,51,PROBLEM - SSD Free Memory
{},eks.check_load,load1=60.750;64.000;72.000;0; load5=58.200;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-68-144.ec2.internal,2020-03-05 17:52:59,EKS.containereast1-prod-main.nolayer.ip-172-16-68-144.ec2.internal,51,PROBLEM - eks.check_load
{},eks.check_load,load1=28.770;64.000;72.000;0; load5=50.330;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-117-24.ec2.internal,2020-03-05 17:54:09,EKS.containereast1-prod-main.nolayer.ip-172-16-117-24.ec2.internal,51,PROBLEM - eks.check_load
{},SSD.WriteIOPS,cloudwatchmetric=1254.19779753Count/Second;1500;2000,SSD_serverfdkshard32,2020-03-05 17:56:10,SSD_serverfdkshard32,51,FLAPPINGSTOP - SSD.WriteIOPS
{},SSD.WriteIOPS,cloudwatchmetric=1213.85170572Count/Second;1500;2000,SSD_serverfdkshard12,2020-03-05 17:56:20,SSD_serverfdkshard12,51,FLAPPINGSTOP - SSD.WriteIOPS
{},SSD Free Storage,null,SSD_serverfdkshard1,2020-03-05 17:58:04,SSD_serverfdkshard1,51,PROBLEM - SSD Free Storage
{},eks.check_load,load1=32.450;64.000;72.000;0; load5=51.510;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-76-136.ec2.internal,2020-03-05 18:02:39,EKS.containereast1-prod-main.nolayer.ip-172-16-76-136.ec2.internal,51,PROBLEM - eks.check_load
{},eks.check_load,load1=31.070;64.000;72.000;0; load5=31.380;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-66-58.ec2.internal,2020-03-05 18:02:41,EKS.containereast1-prod-main.nolayer.ip-172-16-66-58.ec2.internal,51,FLAPPINGSTOP - eks.check_load
{},opsworks.check_cpu_stats,CpuUser=43.28%;80;90;0; CpuSystem=6.97%;70;80;0; CpuIowait=0.50%,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,2020-03-05 18:03:23,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_cpu_stats,CpuUser=40.00%;80;90;0; CpuSystem=10.00%;70;80;0; CpuIowait=0.00,ssh-bastion-EU-Central-POD.ssh-bastion.ssh-bastion-2,2020-03-05 18:03:46,ssh-bastion-EU-Central-POD.ssh-bastion.ssh-bastion-2,51,PROBLEM - opsworks.check_cpu_stats
{},SSD Free Memory,free_memory=7.81;2.0;1.0;0;64,SSD_serverfdkshard29-1-slave-pr,2020-03-05 18:12:33,SSD_serverfdkshard29-1-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD.CPUUtilization,cloudwatchmetric=38.0Percent;40;50,SSD_serverfdkshard33,2020-03-05 18:13:37,SSD_serverfdkshard33,51,PROBLEM - SSD.CPUUtilization
{},SSD Free Memory,free_memory=7.43;2.0;1.0;0;64,SSD_serverfdkshard8-slave-pr,2020-03-05 18:14:30,SSD_serverfdkshard8-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD.DatabaseConnections,cloudwatchmetric=3984.0Count;4000;5000,SSD_serverfdkshard29-2,2020-03-05 18:16:25,SSD_serverfdkshard29-2,51,PROBLEM - SSD.DatabaseConnections
{},SSD Free Memory,free_memory=1.43;0.5;0.4;0;15.25,SSD_fd-global-rs,2020-03-05 18:16:30,SSD_fd-global-rs,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=10.2;2.0;1.0;0;64,SSD_serverfdkshard35,2020-03-05 18:16:30,SSD_serverfdkshard35,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,null,SSD_serverfdkshard22-rs-2-slave,2020-03-05 18:18:28,SSD_serverfdkshard22-rs-2-slave,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=7.15;2.0;1.0;0;128,SSD_serverfdkshard23,2020-03-05 18:20:33,SSD_serverfdkshard23,51,PROBLEM - SSD Free Memory
{},SSD.CPUUtilization,cloudwatchmetric=0.0Percent;40;50,SSD_au-services,2020-03-05 18:25:31,SSD_au-services,51,PROBLEM - SSD.CPUUtilization
{},SSD Free Memory,free_memory=18.71;2.0;1.0;0;128,SSD_serverfdkshard7-slave-sr,2020-03-05 18:26:29,SSD_serverfdkshard7-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=9.03;2.0;1.0;0;64,SSD_serverfdkshard1-slave-sr2,2020-03-05 18:30:30,SSD_serverfdkshard1-slave-sr2,51,PROBLEM - SSD Free Memory
{},SSD Free Storage,null,SSD_serverfdkshard1-slave-sr2,2020-03-05 18:31:41,SSD_serverfdkshard1-slave-sr2,51,PROBLEM - SSD Free Storage
{},SSD Free Memory,free_memory=10.22;2.0;1.0;0;128,SSD_serverfdkshard24,2020-03-05 18:32:30,SSD_serverfdkshard24,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=22.58;2.0;1.0;0;128,SSD_serverfdkshard24-master-slave-pr,2020-03-05 18:32:30,SSD_serverfdkshard24-master-slave-pr,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=13.99%;80;90;0; CpuSystem=0.51%;70;80;0; CpuIowait=9.41%,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-05 18:32:59,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_load,load1=1.445;4.000;5.000;0; load5=1.440;1.500;2.000;0; load15=1.3,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-05 18:36:18,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},eks.check_load,load1=46.470;64.000;72.000;0; load5=54.830;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-66-58.ec2.internal,2020-03-05 18:36:49,EKS.containereast1-prod-main.nolayer.ip-172-16-66-58.ec2.internal,51,PROBLEM - eks.check_load
{},SSD Free Memory,free_memory=7.87;2.0;1.0;0;64,SSD_serverfdkshard22-slave-pr,2020-03-05 18:41:16,SSD_serverfdkshard22-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=16.06;2.0;1.0;0;128,SSD_serverfdkshard18-slave-pr,2020-03-05 18:44:31,SSD_serverfdkshard18-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.93;2.0;1.0;0;64,SSD_serverfdkshard28-slave-sr,2020-03-05 18:50:29,SSD_serverfdkshard28-slave-sr,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=41.29%;80;90;0; CpuSystem=8.96%;70;80;0; CpuIowait=0.00%,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,2020-03-05 18:54:16,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,51,FLAPPINGSTOP - opsworks.check_cpu_stats
{},SSD Free Memory,free_memory=7.71;2.0;1.0;0;64,SSD_serverfdkshard6-slave-pr,2020-03-05 18:56:29,SSD_serverfdkshard6-slave-pr,51,PROBLEM - SSD Free Memory
{},ALB.HTTPCode_ALB_5XX_Count,cloudwatchmetric=205.0Count;500;600,ELB_/app/euc-autoreservice-alb/ecf9146192cc8475,2020-03-05 18:58:17,ELB_/app/euc-autoreservice-alb/ecf9146192cc8475,51,PROBLEM - ALB.HTTPCode_ALB_5XX_Count
{},SSD Free Memory,free_memory=18.15;2.0;1.0;0;128,SSD_serverfdkshard7-slave-pr,2020-03-05 18:58:30,SSD_serverfdkshard7-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=1.43;0.5;0.4;0;15.25,SSD_fd-global-rs,2020-03-05 18:58:31,SSD_fd-global-rs,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=11.81;2.0;1.0;0;64,SSD_serverfdkshard37,2020-03-05 19:00:30,SSD_serverfdkshard37,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,null,SSD_serverfdkshard22-rs-1-slave,2020-03-05 19:00:31,SSD_serverfdkshard22-rs-1-slave,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=4.26;2.0;1.0;0;64,SSD_serverfdkshard32,2020-03-05 19:02:30,SSD_serverfdkshard32,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=9.43;2.0;1.0;0;64,SSD_fd-exports,2020-03-05 19:06:34,SSD_fd-exports,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=18.9;2.0;1.0;0;128,SSD_serverfdkshard29-2-slave-sr,2020-03-05 19:08:29,SSD_serverfdkshard29-2-slave-sr,51,PROBLEM - SSD Free Memory
{},ALB.HTTPCode_Target_5XX_Count,cloudwatchmetric=9.0Count;15;20,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,2020-03-05 19:09:59,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,51,PROBLEM - ALB.HTTPCode_Target_5XX_Count
{},opsworks.check_mem,TOTAL=16424280KB;;;; USED=2553996KB;14781852;15603066;; FREE=138,livechatvpc-new.nodejsapplayer.app4,2020-03-05 19:10:01,livechatvpc-new.nodejsapplayer.app4,51,PROBLEM - opsworks.check_mem
{},SSD Free Memory,free_memory=3.19;2.0;1.0;0;64,SSD_serverfdkshard13,2020-03-05 19:13:16,SSD_serverfdkshard13,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=10.85;2.0;1.0;0;128,SSD_serverfdkshard24,2020-03-05 19:16:30,SSD_serverfdkshard24,51,PROBLEM - SSD Free Memory
{},eks.check_load,load1=33.570;64.000;72.000;0; load5=53.760;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-71-160.ec2.internal,2020-03-05 19:17:33,EKS.containereast1-prod-main.nolayer.ip-172-16-71-160.ec2.internal,51,PROBLEM - eks.check_load
{},opsworks.check_cpu_stats,CpuUser=14.11%;80;90;0; CpuSystem=0.76%;70;80;0; CpuIowait=9.82%,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-05 19:17:59,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_cpu_stats
{},SSD Free Memory,free_memory=10.22;2.0;1.0;0;64,SSD_serverfdkshard35,2020-03-05 19:18:31,SSD_serverfdkshard35,51,PROBLEM - SSD Free Memory
{},opsworks.check_load,load1=0.535;4.000;5.000;0; load5=1.258;1.500;2.000;0; load15=1.2,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-05 19:20:19,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},SSD Free Memory,free_memory=7.36;2.0;1.0;0;64,SSD_serverfdkshard10-slave-pr,2020-03-05 19:20:31,SSD_serverfdkshard10-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD.DatabaseConnections,cloudwatchmetric=3923.2Count;4000;5000,SSD_serverfdkshard29-2,2020-03-05 19:24:23,SSD_serverfdkshard29-2,51,PROBLEM - SSD.DatabaseConnections
{},SSD.CPUUtilization,cloudwatchmetric=40.0Percent;40;50,SSD_serverfdkshard33,2020-03-05 19:26:37,SSD_serverfdkshard33,51,PROBLEM - SSD.CPUUtilization
{},SSD Free Memory,free_memory=8.02;2.0;1.0;0;64,SSD_serverfdkshard32-slave-pr,2020-03-05 19:30:29,SSD_serverfdkshard32-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=7.48;2.0;1.0;0;64,SSD_serverfdkshard8-slave-pr,2020-03-05 19:30:30,SSD_serverfdkshard8-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.26;2.0;1.0;0;64,SSD_serverfdkshard12-slave-sr,2020-03-05 19:30:30,SSD_serverfdkshard12-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=7.69;2.0;1.0;0;64,SSD_serverfdkshard9-slave-pr,2020-03-05 19:34:30,SSD_serverfdkshard9-slave-pr,51,PROBLEM - SSD Free Memory
{},eks.check_load,load1=40.180;64.000;72.000;0; load5=47.740;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-69-44.ec2.internal,2020-03-05 19:35:32,EKS.containereast1-prod-main.nolayer.ip-172-16-69-44.ec2.internal,51,PROBLEM - eks.check_load
{},SSD Free Memory,free_memory=32.71;2.0;1.0;0;244,SSD_serverfdkshard29-2,2020-03-05 19:36:29,SSD_serverfdkshard29-2,51,PROBLEM - SSD Free Memory
{},eks.check_load,load1=27.580;64.000;72.000;0; load5=48.830;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-117-24.ec2.internal,2020-03-05 19:38:11,EKS.containereast1-prod-main.nolayer.ip-172-16-117-24.ec2.internal,51,PROBLEM - eks.check_load
{},SSD Free Memory,free_memory=18.77;2.0;1.0;0;128,SSD_serverfdkshard7-slave-sr,2020-03-05 19:42:31,SSD_serverfdkshard7-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,null,SSD_serverfdkshard22-rs-1-slave,2020-03-05 19:48:33,SSD_serverfdkshard22-rs-1-slave,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.64;2.0;1.0;0;64,SSD_serverfdkshard6-slave-sr,2020-03-05 19:51:16,SSD_serverfdkshard6-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.61;2.0;1.0;0;64,SSD_serverfdkshard33-slave-sr,2020-03-05 19:51:17,SSD_serverfdkshard33-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=11.88;2.0;1.0;0;128,SSD_serverfdkshard31,2020-03-05 19:53:16,SSD_serverfdkshard31,51,PROBLEM - SSD Free Memory
{},opsworks.check_disk,/=5447557120B;7486905139;7902844314;0;8318783488,euc-export-service.pollers.pollers7,2020-03-05 19:59:08,euc-export-service.pollers.pollers7,51,PROBLEM - opsworks.check_disk
{},SSD Free Memory,free_memory=1.43;0.5;0.4;0;15.25,SSD_fd-global-rs,2020-03-05 20:00:33,SSD_fd-global-rs,51,PROBLEM - SSD Free Memory
{},SSD Free Storage,free_storage=592.38;200.0;150.0;0;4024.0,SSD_serverfdkshard15-dr,2020-03-05 20:00:39,SSD_serverfdkshard15-dr,51,PROBLEM - SSD Free Storage
{},opsworks.check_disk,/=6032601088B;7486905139;7902844314;0;8318783488,euc-export-service.pollers.pollers6,2020-03-05 20:07:37,euc-export-service.pollers.pollers6,51,PROBLEM - opsworks.check_disk
{},SSD Free Memory,free_memory=7.7;2.0;1.0;0;64,SSD_serverfdkshard6-slave-pr,2020-03-05 20:08:32,SSD_serverfdkshard6-slave-pr,51,PROBLEM - SSD Free Memory
{},eks.check_load,load1=45.720;64.000;72.000;0; load5=56.130;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-68-10.ec2.internal,2020-03-05 20:10:27,EKS.containereast1-prod-main.nolayer.ip-172-16-68-10.ec2.internal,51,FLAPPINGSTOP - eks.check_load
{},SSD Free Memory,free_memory=7.7;2.0;1.0;0;64,SSD_serverfdkshard9-slave-pr,2020-03-05 20:10:33,SSD_serverfdkshard9-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=18.27;2.0;1.0;0;128,SSD_serverfdkshard7-slave-pr,2020-03-05 20:12:31,SSD_serverfdkshard7-slave-pr,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=15.23%;80;90;0; CpuSystem=0.51%;70;80;0; CpuIowait=8.38%,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-05 20:17:58,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_cpu_stats
{},SSD Free Storage,null,SSD_serverfdkshard1-slave-sr2,2020-03-05 20:18:59,SSD_serverfdkshard1-slave-sr2,51,PROBLEM - SSD Free Storage
{},eks.check_load,load1=35.950;64.000;72.000;0; load5=55.910;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-70-37.ec2.internal,2020-03-05 20:19:28,EKS.containereast1-prod-main.nolayer.ip-172-16-70-37.ec2.internal,51,PROBLEM - eks.check_load
{},opsworks.check_load,load1=1.208;4.000;5.000;0; load5=1.320;1.500;2.000;0; load15=1.3,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-05 20:20:19,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},eks.check_load,load1=32.770;64.000;72.000;0; load5=54.490;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-66-58.ec2.internal,2020-03-05 20:20:51,EKS.containereast1-prod-main.nolayer.ip-172-16-66-58.ec2.internal,51,PROBLEM - eks.check_load
{},SSD Free Memory,free_memory=7.43;2.0;1.0;0;64,SSD_serverfdkshard10-slave-pr,2020-03-05 20:21:41,SSD_serverfdkshard10-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD.DatabaseConnections,cloudwatchmetric=3855.6Count;4000;5000,SSD_serverfdkshard29-2,2020-03-05 20:24:25,SSD_serverfdkshard29-2,51,PROBLEM - SSD.DatabaseConnections
{},SSD Free Storage,null,SSD_serverfdkshard1,2020-03-05 20:26:03,SSD_serverfdkshard1,51,PROBLEM - SSD Free Storage
{},SSD.CPUUtilization,cloudwatchmetric=39.75Percent;40;50,SSD_serverfdkshard33,2020-03-05 20:26:38,SSD_serverfdkshard33,51,PROBLEM - SSD.CPUUtilization
{},ELB.HTTPCode_Backend_5XX,cloudwatchmetric=5.0Count;8;10,ELB_serverfdkelbvpc,2020-03-05 20:27:20,ELB_serverfdkelbvpc,51,PROBLEM - ELB.HTTPCode_Backend_5XX
{},opsworks.check_load,load1=1.325;4.000;5.000;0; load5=1.472;1.500;2.000;0; load15=1.0,euc-xi.mod-gearman.euc-modgearman-1,2020-03-05 20:29:56,euc-xi.mod-gearman.euc-modgearman-1,51,PROBLEM - opsworks.check_load
{},SSD Free Memory,free_memory=22.61;2.0;1.0;0;128,SSD_serverfdkshard24-master-slave-pr,2020-03-05 20:38:33,SSD_serverfdkshard24-master-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=11.87;2.0;1.0;0;64,SSD_serverfdkshard26-slave-sr,2020-03-05 20:46:29,SSD_serverfdkshard26-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=6.65;2.0;1.0;0;64,SSD_serverfdkshard25-slave-sr,2020-03-05 20:48:29,SSD_serverfdkshard25-slave-sr,51,PROBLEM - SSD Free Memory
{},opsworks.check_ebs,,export_service.utility.utility1,2020-03-05 20:48:56,export_service.utility.utility1,51,PROBLEM - opsworks.check_ebs
{},SSD Free Memory,free_memory=7.84;2.0;1.0;0;64,SSD_serverfdkshard17-slave-sr,2020-03-05 20:55:18,SSD_serverfdkshard17-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Storage,null,SSD_serverfdkshard24-master-slave-pr,2020-03-05 20:59:20,SSD_serverfdkshard24-master-slave-pr,51,PROBLEM - SSD Free Storage
{},SSD.CPUUtilization,cloudwatchmetric=36.75Percent;40;50,SSD_serverfdkshard33,2020-03-05 21:00:38,SSD_serverfdkshard33,51,PROBLEM - SSD.CPUUtilization
{},eks.check_load,load1=41.380;64.000;72.000;0; load5=55.830;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-71-160.ec2.internal,2020-03-05 21:01:48,EKS.containereast1-prod-main.nolayer.ip-172-16-71-160.ec2.internal,51,PROBLEM - eks.check_load
{},opsworks.check_cpu_stats,CpuUser=16.54%;80;90;0; CpuSystem=1.00%;70;80;0; CpuIowait=7.27%,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-05 21:02:58,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_load,load1=1.110;4.000;5.000;0; load5=1.208;1.500;2.000;0; load15=1.3,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-05 21:03:19,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},SSD Free Memory,free_memory=7.71;2.0;1.0;0;64,SSD_serverfdkshard6-slave-pr,2020-03-05 21:04:32,SSD_serverfdkshard6-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=3.38;2.0;1.0;0;64,SSD_serverfdkshard2,2020-03-05 21:06:29,SSD_serverfdkshard2,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.57;2.0;1.0;0;64,SSD_serverfdkshard13-slave-sr,2020-03-05 21:07:18,SSD_serverfdkshard13-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD.WriteIOPS,cloudwatchmetric=1170.25448525Count/Second;1500;2000,SSD_serverfdkshard9,2020-03-05 21:08:29,SSD_serverfdkshard9,51,PROBLEM - SSD.WriteIOPS
{},SSD Free Memory,free_memory=16.72;2.0;1.0;0;128,SSD_serverfdkshard18-slave-pr,2020-03-05 21:12:32,SSD_serverfdkshard18-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=22.68;2.0;1.0;0;128,SSD_serverfdkshard24-master-slave-pr,2020-03-05 21:16:32,SSD_serverfdkshard24-master-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.93;2.0;1.0;0;64,SSD_serverfdkshard28-slave-sr,2020-03-05 21:16:33,SSD_serverfdkshard28-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.04;2.0;1.0;0;64,SSD_serverfdkshard32-slave-pr,2020-03-05 21:18:31,SSD_serverfdkshard32-slave-pr,51,PROBLEM - SSD Free Memory
{},eks.check_load,load1=41.320;64.000;72.000;0; load5=49.740;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-69-44.ec2.internal,2020-03-05 21:19:35,EKS.containereast1-prod-main.nolayer.ip-172-16-69-44.ec2.internal,51,PROBLEM - eks.check_load
{},eks.check_load,load1=46.110;64.000;72.000;0; load5=58.050;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-68-10.ec2.internal,2020-03-05 21:20:45,EKS.containereast1-prod-main.nolayer.ip-172-16-68-10.ec2.internal,51,PROBLEM - eks.check_load
